,_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
1002,5f9fbdb29ab4cb82f82fd792,2020-11-02 13:35:05,Content Writing,Prune India,Delhi,Immediately, 5000 /month +  Incentives,1 Month,10 Nov' 20,Internship,"[""MS-Office"",""Copywriting"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1003,5f9fbdb29ab4cb82f82fd793,2020-11-02 13:35:06,Marketing,YESNOWO,Delhi,Immediately, 2000 /month +  Incentives,2 Months,10 Nov' 20,Internship,"[""MS-Office"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
1004,5f9fbdb39ab4cb82f82fd794,2020-11-02 13:35:06,Visual Content Development,Internshala,Gurgaon,Immediately, 20000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1005,5f9fbdb79ab4cb82f82fd795,2020-11-02 13:35:07,GeM Portal Management,Medisure Incorporation,Delhi,Immediately, 7000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""MS-Word"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1006,5f9fbdb89ab4cb82f82fd796,2020-11-02 13:35:11,Operations,Fincomienzo Solutions Private Limited,Delhi,Immediately, 5000 /month,4 Months,10 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Digital Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""Hindi Proficiency(Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
1007,5f9fbdb99ab4cb82f82fd797,2020-11-02 13:35:12,Graphic Design,AAA 2 Innovate Private Limited,Noida,Immediately, 12000 /month,4 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Video Editing"",""Adobe Indesign"",""Video Making"",""Animation"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1008,5f9fbdba9ab4cb82f82fd798,2020-11-02 13:35:13,Social Media Marketing,BlueCommerce,Delhi,Immediately, 5000 /month,6 Months,10 Nov' 20,Internship,"[""Digital Marketing"",""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1009,5f9fbdbb9ab4cb82f82fd799,2020-11-02 13:35:14,Accountant Articleship/CA,SHREEJI AND ASSOCIATES,Delhi,Immediately, 3000-8000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""MS-Office"",""Tally"",""Certificate"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1010,5f9fbdbb9ab4cb82f82fd79a,2020-11-02 13:35:15,Mechanical Design,Navyug Infosolutions Private Limited,Delhi,Immediately, 15000 /month,6 Months,10 Nov' 20,Internship,"[""SolidWorks"",""Robotics"",""Embedded Systems"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
1011,5f9fbdbc9ab4cb82f82fd79b,2020-11-02 13:35:15,Operations,BRICS Chamber of Commerce & Industry,Delhi,Immediately, 5000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
1012,5f9fbdbd9ab4cb82f82fd79c,2020-11-02 13:35:16,Business Development (Sales),Digital Web Arena,Gurgaon,Immediately, 10000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]"
1013,5f9fbdbe9ab4cb82f82fd79d,2020-11-02 13:35:17,Digital Marketing,Digital Web Arena,Gurgaon,Immediately, 10000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]"
1014,5f9fbdbf9ab4cb82f82fd79e,2020-11-02 13:35:18,Graphic Design,BRICS Chamber of Commerce & Industry,Delhi,Immediately, 5000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
1015,5f9fbdc09ab4cb82f82fd79f,2020-11-02 13:35:19,UAV Drone Design Engineering,HawaiAdda Aerial Innovations Private Limited,Delhi,Immediately, 2000 /month,1 Month,10 Nov' 20,Internship,"[""AutoCAD"",""SolidWorks"",""ANSYS"",""Autodesk Fusion 360"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1016,5f9fbdc09ab4cb82f82fd7a0,2020-11-02 13:35:20,Business Development (Sales),PIN IT UP,Delhi,Immediately, 15000-20000 /month,3 Months,10 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1017,5f9fbdc29ab4cb82f82fd7a1,2020-11-02 13:35:20,Law/ Legal,McCoy Counsel LLP,Delhi,Immediately, 5000-10000 /month,4 Months,10 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1018,5f9fbdc39ab4cb82f82fd7a2,2020-11-02 13:35:22,Legal And Compliance,Hubhopper (Parijat Innovations Private Limited),Delhi,Immediately, 8000 /month,3 Months,10 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1019,5f9fbdc49ab4cb82f82fd7a3,2020-11-02 13:35:23,Digital Marketing,Absolute Veritas,Faridabad,Immediately, 9000 /month,3 Months,10 Nov' 20,Internship,"[""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1020,5f9fbdc49ab4cb82f82fd7a4,2020-11-02 13:35:24,Business Development (Sales),Trek Adventure,Delhi,Immediately, 2000 /month,5 Months,10 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
1021,5f9fbdc59ab4cb82f82fd7a5,2020-11-02 13:35:24,Animation,Vikalp India Private Limited,Delhi,Immediately, 7000-10000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Autodesk Maya"",""Adobe Flash"",""Certificate"","" Job offer""]"
1022,5f9fbdc69ab4cb82f82fd7a6,2020-11-02 13:35:25,Graphic Design,Vikalp India Private Limited,Delhi,Immediately, 6000-9000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
1023,5f9fbdc79ab4cb82f82fd7a7,2020-11-02 13:35:26,Business Development (Sales),Get Me Rank,Delhi,Immediately, 8000 /month,3 Months,10 Nov' 20,Internship,"[""Digital Marketing"",""Certificate""]"
1024,5f9fbdc79ab4cb82f82fd7a8,2020-11-02 13:35:27,Business Development (Sales),Hotkhana.com,Delhi,Immediately, 10000 /month +  Incentives,6 Months,10 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]"
1025,5f9fbdc89ab4cb82f82fd7a9,2020-11-02 13:35:27,Digital Marketing,Skin Elements,Gurgaon,Immediately, 10000 /month,6 Months,10 Nov' 20,Internship,"[""Social Media Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1026,5f9fbdc99ab4cb82f82fd7aa,2020-11-02 13:35:28,Graphic Design,Maple Computers,Delhi,Immediately, 5000 /month,3 Months,10 Nov' 20,Internship with job offer,"[""CorelDRAW"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1027,5f9fbdca9ab4cb82f82fd7ab,2020-11-02 13:35:29,UX/UI Design,Stylework,Gurgaon,Immediately, 15000-20000 /month,3 Months,10 Nov' 20,Internship with job offer,"[""Autodesk Maya"",""Adobe After Effects"",""Blender 3D"",""Adobe XD"",""Figma"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1028,5f9fbdca9ab4cb82f82fd7ac,2020-11-02 13:35:30,Technical Support,Tickle Technologies,Ghaziabad,Immediately, 8000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Computer Networking"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1029,5f9fbdcb9ab4cb82f82fd7ad,2020-11-02 13:35:30,Education Counseling,CollegeDunia Web Private Limited,Gurgaon,Immediately, 10000-15000 /month,6 Months,10 Nov' 20,Internship,"[""MS-Office""]"
1030,5f9fbdcc9ab4cb82f82fd7ae,2020-11-02 13:35:31,Marketing,Wecare Venture,Delhi,Immediately, 7000-12000 /month,1 Month,10 Nov' 20,Internship,"[""MS-Office"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
1031,5f9fbdcd9ab4cb82f82fd7af,2020-11-02 13:35:32,Video Making/Editing,Ibrat Innovations,Faridabad,Immediately, 10000-12000 /month,3 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Audition"",""Adobe After Effects"",""Adobe XD"",""Certificate"","" Letter of recommendation""]"
1032,5f9fbdce9ab4cb82f82fd7b0,2020-11-02 13:35:33,Web Development,Experiom (India) Private Limited,Delhi,Immediately, 15000 /month,6 Months,10 Nov' 20,Internship with job offer,"["".NET"",""ASP.NET"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1033,5f9fbdd09ab4cb82f82fd7b1,2020-11-02 13:35:36,Software Development (PHP/JavaScript),Nablasol Digital Services Private Limited,Delhi,Immediately, 5000-10000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""PHP"",""MySQL"",""Node.js"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1034,5f9fbdd19ab4cb82f82fd7b2,2020-11-02 13:35:36,Graphic Design (Video),Parakh Online Private Limited,Delhi,Immediately, 5000-10000 /month,6 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Autodesk Maya"",""Video Making"",""Animation"",""Adobe After Effects"",""Adobe Creative Suite"",""3ds Max"",""Certificate"","" Letter of recommendation""]"
1035,5f9fbdd29ab4cb82f82fd7b3,2020-11-02 13:35:37,Operations,COOX,Noida,Immediately, 8000 /month,3 Months,10 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
1036,5f9fbdd39ab4cb82f82fd7b4,2020-11-02 13:35:38,Human Resources (HR),Valeda Herbal Private Limited,Delhi,Immediately, 3000-8000 /month,3 Months,10 Nov' 20,Internship with job offer,"[""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1037,5f9fbdd49ab4cb82f82fd7b5,2020-11-02 13:35:39,Management,Ghar Pe Shiksha,Delhi,Immediately, 7000-12000 /month,4 Months,10 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation""]"
1038,5f9fbdd59ab4cb82f82fd7b6,2020-11-02 13:35:40,Graphic Design,FanPlay Technologies Private Limited,Faridabad,Immediately, 4000 /month,6 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Video Editing"",""Adobe Audition"",""Certificate""]"
1039,5f9fbdd69ab4cb82f82fd7b7,2020-11-02 13:35:41,Marketing and Enterprise Sales,Parent Protect,Delhi,Immediately, 8000-12000 /month,2 Months,10 Nov' 20,Internship,"[""MS-Excel"",""English Proficiency (Spoken)"",""Certificate""]"
1040,5f9fbdd69ab4cb82f82fd7b8,2020-11-02 13:35:42,Digital Marketing,Kumar Vinay & Company,Delhi,Immediately, 5000-8000 /month,6 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""Google Analytics"",""CorelDRAW"",""Adobe Illustrator"",""Adobe Creative Suite"",""Google AdWords"",""Adobe Indesign"",""English Proficiency (Written)"",""Certificate"","" Informal dress code""]"
1041,5f9fbdd79ab4cb82f82fd7b9,2020-11-02 13:35:42,Graphic Design,College Duniya,Gurgaon,Immediately, 20000 /month,6 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Certificate"","" Informal dress code""]"
1042,5f9fbdd89ab4cb82f82fd7ba,2020-11-02 13:35:43,Business Development (Sales),LegosIndia Language Services Private Limited,Noida,Immediately, 3000 /month +  Incentives,3 Months,10 Nov' 20,Internship with job offer,"[""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Creative Writing"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1043,5f9fbdd99ab4cb82f82fd7bb,2020-11-02 13:35:44,Content Writing,STCH Integrated Marketing Solution Private Limited,Delhi,Immediately, 10000 /month,1 Month,10 Nov' 20,Internship,"[""MS-Office"",""MS-PowerPoint"",""Copywriting"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1044,5f9fbdd99ab4cb82f82fd7bc,2020-11-02 13:35:45,Sales,Nanotech Test & Measurement Solution,Gurgaon,Immediately, 10000-12500 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1045,5f9fbdda9ab4cb82f82fd7bd,2020-11-02 13:35:45,Content Writing,Novo Management Consulting Private Limited,Delhi,Immediately, 10000-12000 /month,2 Months,10 Nov' 20,Internship,"[""MS-PowerPoint"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1046,5f9fbddb9ab4cb82f82fd7be,2020-11-02 13:35:46,Accounting,Rigava Solutions Private Limited,Gurgaon,Immediately, 5000-10000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Accounting"",""MS-Excel"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Free snacks & beverages"","" Job offer""]"
1047,5f9fbddc9ab4cb82f82fd7bf,2020-11-02 13:35:47,Web Development,Technopak Advisors Private Limited,Gurgaon,Immediately, 15000 /month,2 Months,10 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
1048,5f9fbdde9ab4cb82f82fd7c0,2020-11-02 13:35:48,Python Development,Extension Technologies,Amritsar,Immediately, 6000-9000 /month,6 Months,10 Nov' 20,Internship,"[""HTML"",""CSS"",""Python"",""Django"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate""]"
1049,5f9fbddf9ab4cb82f82fd7c1,2020-11-02 13:35:50,Operations,Park+,Delhi,Immediately, 5000-10000 /month,3 Months,10 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
1050,5f9fbddf9ab4cb82f82fd7c2,2020-11-02 13:35:51,Chartered Accountancy (CA),Chanchal Aggarwal,Delhi,Immediately, 5000 /month,12 Months,10 Nov' 20,Internship,"[""Certificate""]"
1051,5f9fbde09ab4cb82f82fd7c3,2020-11-02 13:35:51,Business Development (Artist/Client Relations),StarClinch,Delhi,Immediately, 5000 /month,3 Months,10 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1052,5f9fbde19ab4cb82f82fd7c4,2020-11-02 13:35:52,Business Development (Sales),TestprepKart,Noida,Immediately, 5000 /month,3 Months,10 Nov' 20,Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
1053,5f9fbde29ab4cb82f82fd7c5,2020-11-02 13:35:53,Business Development (Sales),In Sync Infomedia,Delhi,Immediately, 15000-20000 /month,3 Months,10 Nov' 20,Internship,"[""Certificate"","" 5 days a week""]"
1054,5f9fbde39ab4cb82f82fd7c6,2020-11-02 13:35:54,Social Media Marketing,YELL,Delhi,Immediately, 10000 /month,3 Months,10 Nov' 20,Internship,"[""PHP"",""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Animation"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1055,5f9fbde49ab4cb82f82fd7c7,2020-11-02 13:35:55,Fashion Design,YELL,Delhi,Immediately, 10000 /month,3 Months,10 Nov' 20,Internship,"[""Adobe Photoshop"",""Fashion Designing"",""Fashion Styling"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1056,5f9fbde59ab4cb82f82fd7c8,2020-11-02 13:35:56,Graphic Design,Beryl India,Noida,Immediately, 10000-12000 /month,6 Months,10 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Indesign"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1057,5f9fbde69ab4cb82f82fd7c9,2020-11-02 13:35:57,Business Development (Sales),SquareOps,Gurgaon,Immediately, 8000 /month,3 Months,10 Nov' 20,Internship,"[""Digital Marketing"",""Email Marketing"",""Certificate"","" Letter of recommendation""]"
1058,5f9fbde79ab4cb82f82fd7ca,2020-11-02 13:35:58,Digital Marketing,N. M. IT ZONE,Delhi,Immediately, 15000 /month,3 Months,10 Nov' 20,Internship,"[""Social Media Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""Flexible work hours""]"
1059,5f9fbde79ab4cb82f82fd7cb,2020-11-02 13:35:59,Digital Marketing,SabPaisa.in,Faridabad,Immediately, 5000 /month,2 Months,10 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1060,5f9fbde89ab4cb82f82fd7cc,2020-11-02 13:35:59,Marketing,M.A.D Methods LLP,Gurgaon,Immediately, 8000 /month,3 Months,10 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
1061,5f9fbde99ab4cb82f82fd7cd,2020-11-02 13:36:00,Human Resources (HR),SabPaisa.in,Delhi,Immediately, 5000 /month,1 Month,10 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1062,5f9fbdea9ab4cb82f82fd7ce,2020-11-02 13:36:01,Digital Marketing,Rajdhani Media And Entertainment LLP,Gurgaon,Immediately, 2000 /month,2 Months,10 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
1063,5f9fbdeb9ab4cb82f82fd7cf,2020-11-02 13:36:02,Business Development (Sales),ACV Tourism,Faridabad,Immediately, 2000 /month +  Incentives,3 Months,10 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
